congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
0,senate,C000880,Crapo,ID,,Republican,109,0.926605504587156,0.88926886,31.76941855
115,senate,C000880,Crapo,ID,,R,83,0.927710843373494,0.90545073,31.76941855
116,senate,C000880,Crapo,ID,,R,26,0.9230769230769231,0.83761137,31.76941855
0,senate,C001035,Collins,ME,,Republican,113,0.6637168141592921,0.44056759,-2.96044935
115,senate,C001035,Collins,ME,,R,84,0.7738095238095238,0.48641584,-2.96044935
116,senate,C001035,Collins,ME,,R,29,0.3448275862068966,0.30776578,-2.96044935
0,senate,C001047,Capito,WV,,Republican,111,0.954954954954955,0.91647078,42.15364679
115,senate,C001047,Capito,WV,,R,83,0.963855421686747,0.92154115,42.15364679
116,senate,C001047,Capito,WV,,R,28,0.9285714285714286,0.90144078,42.15364679
0,senate,C001056,Cornyn,TX,,Republican,113,0.9469026548672567,0.67038948,8.9994276
115,senate,C001056,Cornyn,TX,,R,84,0.9642857142857143,0.70793753,8.9994276
116,senate,C001056,Cornyn,TX,,R,29,0.896551724137931,0.56162962,8.9994276
0,senate,C001070,Casey,PA,,Democrat,113,0.2831858407079646,0.51187339,0.72426964
115,senate,C001070,Casey,PA,,D,84,0.32142857142857145,0.55686645,0.72426964
116,senate,C001070,Casey,PA,,D,29,0.1724137931034483,0.38154868,0.72426964
0,senate,C001071,Corker,TN,,Republican,81,0.8395061728395061,0.87920266,26.0057009
115,senate,C001071,Corker,TN,,R,81,0.8395061728395061,0.87920266,26.0057009
0,senate,C001075,Cassidy,LA,,Republican,112,0.9196428571428571,0.81509957,19.63911856
115,senate,C001075,Cassidy,LA,,R,84,0.9404761904761905,0.83900553,19.63911856
116,senate,C001075,Cassidy,LA,,R,28,0.8571428571428571,0.74338169,19.63911856
0,senate,C001088,Coons,DE,,Democrat,112,0.2857142857142857,0.31221397,-11.43051247
115,senate,C001088,Coons,DE,,D,83,0.3493975903614458,0.3567348,-11.43051247
116,senate,C001088,Coons,DE,,D,29,0.10344827586206896,0.1847923,-11.43051247
0,senate,C001095,Cotton,AR,,Republican,113,0.8672566371681416,0.86945437,26.92097803
115,senate,C001095,Cotton,AR,,R,84,0.8928571428571429,0.88744937,26.92097803
116,senate,C001095,Cotton,AR,,R,29,0.7931034482758621,0.8173309,26.92097803
0,senate,C001096,Cramer,ND,,Republican,119,0.9663865546218487,0.92994744,35.72888837
116,senate,C001096,Cramer,ND,,R,28,0.8928571428571429,0.86094116,35.72888837
0,senate,C001098,Cruz,TX,,Republican,111,0.918918918918919,0.67371975,8.9994276
115,senate,C001098,Cruz,TX,,R,84,0.9166666666666666,0.70793753,8.9994276
116,senate,C001098,Cruz,TX,,R,27,0.9259259259259259,0.56726445,8.9994276
0,senate,C001113,Cortez Masto,NV,,Democrat,113,0.2743362831858407,0.45072262,-2.41712836
115,senate,C001113,Cortez Masto,NV,,D,84,0.34523809523809523,0.49654138,-2.41712836
116,senate,C001113,Cortez Masto,NV,,D,29,0.06896551724137931,0.31800621,-2.41712836
0,senate,D000563,Durbin,IL,,Democrat,110,0.22727272727272727,0.25318834,-17.06361362
115,senate,D000563,Durbin,IL,,D,82,0.25609756097560976,0.29062649,-17.06361362
116,senate,D000563,Durbin,IL,,D,28,0.14285714285714285,0.14354804,-17.06361362
0,senate,D000607,Donnelly,IN,,Democrat,83,0.54216867469879515,0.83336329,19.16519376
115,senate,D000607,Donnelly,IN,,D,83,0.54216867469879515,0.83336329,19.16519376
0,senate,D000618,Daines,MT,,Republican,112,0.8482142857142857,0.82161796,20.42273211
115,senate,D000618,Daines,MT,,R,83,0.8795180722891566,0.84560128,20.42273211
116,senate,D000618,Daines,MT,,R,29,0.7586206896551724,0.75297604,20.42273211
0,senate,D000622,Duckworth,IL,,Democrat,108,0.24074074074074073,0.25700868,-17.06361362
115,senate,D000622,Duckworth,IL,,D,82,0.2804878048780488,0.2911984,-17.06361362
116,senate,D000622,Duckworth,IL,,D,26,0.11538461538461539,0.14917956,-17.06361362
0,senate,E000285,Enzi,WY,,Republican,112,0.8928571428571429,0.91951858,46.29527573
115,senate,E000285,Enzi,WY,,R,84,0.8928571428571429,0.92394906,46.29527573
116,senate,E000285,Enzi,WY,,R,28,0.8928571428571429,0.90622712,46.29527573
0,senate,E000295,Ernst,IA,,Republican,113,0.911504424778761,0.67738791,9.40683805
115,senate,E000295,Ernst,IA,,R,84,0.9166666666666666,0.71443383,9.40683805
116,senate,E000295,Ernst,IA,,R,29,0.896551724137931,0.5700825,9.40683805
0,senate,F000062,Feinstein,CA,,Democrat,112,0.23214285714285715,0.18927781,-30.10929307
115,senate,F000062,Feinstein,CA,,D,83,0.27710843373493976,0.22272426,-30.10929307
116,senate,F000062,Feinstein,CA,,D,29,0.10344827586206896,0.09355178,-30.10929307
0,senate,F000444,Flake,AZ,,Republican,80,0.8125,0.60153693,3.54559463
115,senate,F000444,Flake,AZ,,R,80,0.8125,0.60153693,3.54559463
0,senate,F000457,Franken,MN,,Democrat,55,0.23636363636363636,0.49529896,-1.52013048
115,senate,F000457,Franken,MN,,D,55,0.23636363636363636,0.49529896,-1.52013048
0,senate,F000463,Fischer,NE,,Republican,113,0.911504424778761,0.85815152,25.04859475
115,senate,F000463,Fischer,NE,,R,84,0.9285714285714286,0.87762998,25.04859475
116,senate,F000463,Fischer,NE,,R,29,0.8620689655172413,0.80173115,25.04859475
0,senate,G000359,Graham,SC,,Republican,107,0.8598130841121495,0.75256362,14.2659129
115,senate,G000359,Graham,SC,,R,82,0.9024390243902439,0.78455638,14.2659129
116,senate,G000359,Graham,SC,,R,25,0.72,0.64762738,14.2659129
0,senate,G000386,Grassley,IA,,Republican,113,0.9026548672566371,0.67738791,9.40683805
115,senate,G000386,Grassley,IA,,R,84,0.9047619047619048,0.71443383,9.40683805
116,senate,G000386,Grassley,IA,,R,29,0.896551724137931,0.5700825,9.40683805
0,senate,G000555,Gillibrand,NY,,Democrat,105,0.11428571428571428,0.23134073,-22.49045614
115,senate,G000555,Gillibrand,NY,,D,84,0.11904761904761904,0.25753921,-22.49045614
116,senate,G000555,Gillibrand,NY,,D,21,0.09523809523809523,0.12654681,-22.49045614
0,senate,G000562,Gardner,CO,,Republican,110,0.8909090909090909,0.41023493,-4.90558301
115,senate,G000562,Gardner,CO,,R,84,0.9166666666666666,0.45142381,-4.90558301
116,senate,G000562,Gardner,CO,,R,26,0.8076923076923077,0.27716314,-4.90558301
0,senate,H000338,Hatch,UT,,Republican,84,0.9642857142857143,0.824664,18.07933323
115,senate,H000338,Hatch,UT,,R,84,0.9642857142857143,0.824664,18.07933323
0,senate,H001041,Heller,NV,,Republican,83,0.9156626506024096,0.4997653,-2.41712836
115,senate,H001041,Heller,NV,,R,83,0.9156626506024096,0.4997653,-2.41712836
0,senate,H001042,Hirono,HI,,Democrat,113,0.21238938053097345,0.18097995,-32.18281473
115,senate,H001042,Hirono,HI,,D,84,0.25,0.21231418,-32.18281473
116,senate,H001042,Hirono,HI,,D,29,0.10344827586206896,0.09021874,-32.18281473
0,senate,H001046,Heinrich,NM,,Democrat,112,0.25892857142857145,0.35279461,-8.2132684
115,senate,H001046,Heinrich,NM,,D,83,0.2891566265060241,0.39809242,-8.2132684
116,senate,H001046,Heinrich,NM,,D,29,0.1724137931034483,0.22314914,-8.2132684
0,senate,H001061,Hoeven,ND,,Republican,113,0.9469026548672567,0.90249768,35.72888837
115,senate,H001061,Hoeven,ND,,R,84,0.9642857142857143,0.91518938,35.72888837
116,senate,H001061,Hoeven,ND,,R,29,0.896551724137931,0.8657355,35.72888837
0,senate,H001069,Heitkamp,ND,,Democrat,84,0.5476190476190477,0.91518938,35.72888837
115,senate,H001069,Heitkamp,ND,,D,84,0.5476190476190477,0.91518938,35.72888837
0,senate,H001075,Harris,CA,,Democrat,101,0.15841584158415842,0.19750586,-30.10929307
115,senate,H001075,Harris,CA,,D,84,0.17857142857142858,0.22031274,-30.10929307
116,senate,H001075,Harris,CA,,D,17,0.058823529411764705,0.08481307,-30.10929307
0,senate,H001076,Hassan,NH,,Democrat,113,0.2831858407079646,0.49026043,-0.36766386
115,senate,H001076,Hassan,NH,,D,84,0.34523809523809523,0.53567328,-0.36766386
116,senate,H001076,Hassan,NH,,D,29,0.10344827586206896,0.35871975,-0.36766386
0,senate,H001079,Hyde-Smith,MS,,Republican,45,0.9333333333333333,0.74364913,17.82624982
115,senate,H001079,Hyde-Smith,MS,,R,16,1,0.7891585,17.82624982
116,senate,H001079,Hyde-Smith,MS,,R,29,0.896551724137931,0.71854051,17.82624982
0,senate,H001089,Hawley,MO,,Republican,29,0.8275862068965517,0.72987091,18.637117
116,senate,H001089,Hawley,MO,,R,29,0.8275862068965517,0.72987091,18.637117
0,senate,I000024,Inhofe,OK,,Republican,113,0.9292035398230089,0.90393472,36.39118454
115,senate,I000024,Inhofe,OK,,R,84,0.9404761904761905,0.91631997,36.39118454
116,senate,I000024,Inhofe,OK,,R,29,0.896551724137931,0.8680602,36.39118454
0,senate,I000055,Isakson,GA,,Republican,88,0.9204545454545454,0.5916867,5.15937819
115,senate,I000055,Isakson,GA,,R,67,0.9402985074626866,0.63168434,5.15937819
116,senate,I000055,Isakson,GA,,R,21,0.8571428571428571,0.46407519,5.15937819
0,senate,J000293,Johnson,WI,,Republican,113,0.8938053097345132,0.51267083,0.7643432
115,senate,J000293,Johnson,WI,,R,84,0.8928571428571429,0.55764569,0.7643432
116,senate,J000293,Johnson,WI,,R,29,0.896551724137931,0.38239882,0.7643432
0,senate,J000300,Jones,AL,,Democrat,55,0.34545454545454546,0.83975732,27.72514661
115,senate,J000300,Jones,AL,,D,27,0.5185185185185185,0.86317279,27.72514661
116,senate,J000300,Jones,AL,,D,28,0.17857142857142858,0.81717812,27.72514661
0,senate,K000352,Kyl,AZ,,Republican,7,0.7142857142857143,0.63824333,3.54559463
115,senate,K000352,Kyl,AZ,,R,7,0.7142857142857143,0.63824333,3.54559463
0,senate,K000367,Klobuchar,MN,,Democrat,106,0.2641509433962264,0.47616699,-1.52013048
115,senate,K000367,Klobuchar,MN,,D,84,0.32142857142857145,0.51351587,-1.52013048
116,senate,K000367,Klobuchar,MN,,D,22,0.045454545454545456,0.3335622,-1.52013048
0,senate,K000383,King,ME,,Independent,113,0.3805309734513274,0.44056759,-2.96044935
115,senate,K000383,King,ME,,I,84,0.4642857142857143,0.48641584,-2.96044935
116,senate,K000383,King,ME,,I,29,0.13793103448275862,0.30776578,-2.96044935
0,senate,K000384,Kaine,VA,,Democrat,113,0.2920353982300885,0.39855711,-5.32370582
115,senate,K000384,Kaine,VA,,D,84,0.35714285714285715,0.44420349,-5.32370582
116,senate,K000384,Kaine,VA,,D,29,0.10344827586206896,0.26633999,-5.32370582
0,senate,K000393,Kennedy,LA,,Republican,112,0.8660714285714286,0.81274893,19.63911856
115,senate,K000393,Kennedy,LA,,R,83,0.8674698795180723,0.83706827,19.63911856
116,senate,K000393,Kennedy,LA,,R,29,0.8620689655172413,0.7431453,19.63911856
0,senate,L000174,Leahy,VT,,Democrat,112,0.22321428571428573,0.1950156,-26.40835124
115,senate,L000174,Leahy,VT,,D,83,0.26506024096385544,0.22777615,-26.40835124
116,senate,L000174,Leahy,VT,,D,29,0.10344827586206896,0.10125265,-26.40835124
0,senate,L000575,Lankford,OK,,Republican,113,0.8938053097345132,0.90393472,36.39118454
115,senate,L000575,Lankford,OK,,R,84,0.9047619047619048,0.91631997,36.39118454
116,senate,L000575,Lankford,OK,,R,29,0.8620689655172413,0.8680602,36.39118454
0,senate,L000577,Lee,UT,,Republican,112,0.7410714285714286,0.79898931,18.07933323
115,senate,L000577,Lee,UT,,R,84,0.7857142857142857,0.824664,18.07933323
116,senate,L000577,Lee,UT,,R,28,0.6071428571428571,0.72196524,18.07933323
0,senate,M000133,Markey,MA,,Democrat,112,0.14285714285714285,0.20018649,-27.19670645
115,senate,M000133,Markey,MA,,D,83,0.1566265060240964,0.2354061,-27.19670645
116,senate,M000133,Markey,MA,,D,29,0.10344827586206896,0.09938554,-27.19670645
0,senate,M000303,McCain,AZ,,Republican,53,0.8301886792452831,0.61164701,3.54559463
115,senate,M000303,McCain,AZ,,R,53,0.8301886792452831,0.61164701,3.54559463
0,senate,M000355,McConnell,KY,,Republican,112,0.9375,0.88268629,29.83745022
115,senate,M000355,McConnell,KY,,R,83,0.9518072289156626,0.89847086,29.83745022
116,senate,M000355,McConnell,KY,,R,29,0.896551724137931,0.83750976,29.83745022
0,senate,M000639,Menendez,NJ,,Democrat,111,0.2072072072072072,0.26942903,-14.1026978
115,senate,M000639,Menendez,NJ,,D,82,0.25609756097560976,0.30812243,-14.1026978
116,senate,M000639,Menendez,NJ,,D,29,0.06896551724137931,0.16002008,-14.1026978
0,senate,M000934,Moran,KS,,Republican,111,0.8288288288288288,0.8282735,20.60221107
115,senate,M000934,Moran,KS,,R,83,0.927710843373494,0.84549922,20.60221107
116,senate,M000934,Moran,KS,,R,28,0.5357142857142857,0.77721151,20.60221107
0,senate,M001111,Murray,WA,,Democrat,113,0.22123893805309736,0.26892074,-15.4790881
115,senate,M001111,Murray,WA,,D,84,0.2619047619047619,0.31016827,-15.4790881
116,senate,M001111,Murray,WA,,D,29,0.10344827586206896,0.14944511,-15.4790881
0,senate,M001153,Murkowski,AK,,Republican,109,0.7431192660550459,0.76064289,14.73064079
115,senate,M001153,Murkowski,AK,,R,82,0.8170731707317073,0.78684126,14.73064079
116,senate,M001153,Murkowski,AK,,R,27,0.5185185185185185,0.68107746,14.73064079
0,senate,M001169,Murphy,CT,,Democrat,112,0.24107142857142858,0.28550799,-13.63938672
115,senate,M001169,Murphy,CT,,D,83,0.27710843373493976,0.32799846,-13.63938672
116,senate,M001169,Murphy,CT,,D,29,0.13793103448275862,0.16389735,-13.63938672
0,senate,M001170,McCaskill,MO,,Democrat,83,0.4578313253012048,0.83012856,18.637117
115,senate,M001170,McCaskill,MO,,D,83,0.4578313253012048,0.83012856,18.637117
0,senate,M001176,Merkley,OR,,Democrat,113,0.12389380530973451,0.31597939,-10.97781682
115,senate,M001176,Merkley,OR,,D,84,0.13095238095238096,0.35961111,-10.97781682
116,senate,M001176,Merkley,OR,,D,29,0.10344827586206896,0.18959789,-10.97781682
0,senate,M001183,Manchin,WV,,Democrat,113,0.5309734513274337,0.91234516,42.15364679
115,senate,M001183,Manchin,WV,,D,84,0.6071428571428571,0.9224584,42.15364679
116,senate,M001183,Manchin,WV,,D,29,0.3103448275862069,0.88305165,42.15364679
0,senate,M001197,McSally,AZ,,Republican,125,0.952,0.55625538,3.54559463
116,senate,M001197,McSally,AZ,,R,29,0.896551724137931,0.44287782,3.54559463
0,senate,N000032,Nelson,FL,,Democrat,83,0.43373493975903615,0.56806183,1.19862561
115,senate,N000032,Nelson,FL,,D,83,0.43373493975903615,0.56806183,1.19862561
0,senate,P000449,Portman,OH,,Republican,112,0.9107142857142857,0.65254239,8.1295744
115,senate,P000449,Portman,OH,,R,84,0.9404761904761905,0.69369075,8.1295744
116,senate,P000449,Portman,OH,,R,28,0.8214285714285714,0.52909731,8.1295744
0,senate,P000595,Peters,MI,,Democrat,112,0.2767857142857143,0.50137659,0.22303327
115,senate,P000595,Peters,MI,,D,83,0.3373493975903614,0.54693486,0.22303327
116,senate,P000595,Peters,MI,,D,29,0.10344827586206896,0.37098568,0.22303327
0,senate,P000603,Paul,KY,,Republican,104,0.6923076923076923,0.87942826,29.83745022
115,senate,P000603,Paul,KY,,R,81,0.7283950617283951,0.89824468,29.83745022
116,senate,P000603,Paul,KY,,R,23,0.5652173913043478,0.81316171,29.83745022
0,senate,P000612,Perdue,GA,,Republican,107,0.9439252336448598,0.60530427,5.15937819
115,senate,P000612,Perdue,GA,,R,83,0.9518072289156626,0.63744463,5.15937819
116,senate,P000612,Perdue,GA,,R,24,0.9166666666666666,0.49415217,5.15937819
0,senate,R000122,Reed,RI,,Democrat,113,0.23008849557522124,0.26866079,-15.50854907
115,senate,R000122,Reed,RI,,D,84,0.2857142857142857,0.30989164,-15.50854907
116,senate,R000122,Reed,RI,,D,29,0.06896551724137931,0.14923349,-15.50854907
0,senate,R000307,Roberts,KS,,Republican,113,0.9469026548672567,0.82350761,20.60221107
115,senate,R000307,Roberts,KS,,R,84,0.9642857142857143,0.84710357,20.60221107
116,senate,R000307,Roberts,KS,,R,29,0.896551724137931,0.7551607,20.60221107
0,senate,R000584,Risch,ID,,Republican,111,0.9009009009009009,0.88992926000000006,31.76941855
115,senate,R000584,Risch,ID,,R,84,0.9047619047619048,0.90597605,31.76941855
116,senate,R000584,Risch,ID,,R,27,0.8888888888888888,0.84000593,31.76941855
0,senate,R000595,Rubio,FL,,Republican,110,0.9,0.5221701,1.19862561
115,senate,R000595,Rubio,FL,,R,83,0.9397590361445783,0.56227889,1.19862561
116,senate,R000595,Rubio,FL,,R,27,0.7777777777777778,0.39887271,1.19862561
0,senate,R000605,Rounds,SD,,Republican,107,0.9158878504672897,0.88752754,29.79332222
115,senate,R000605,Rounds,SD,,R,84,0.9166666666666666,0.89951902,29.79332222
116,senate,R000605,Rounds,SD,,R,23,0.9130434782608695,0.84373258,29.79332222
0,senate,R000608,Rosen,NV,,Democrat,120,0.35,0.6251623,-2.41712836
116,senate,R000608,Rosen,NV,,D,27,0.07407407407407407,0.3224123,-2.41712836
0,senate,R000615,Romney,UT,,Republican,29,0.7931034482758621,0.72213385,18.07933323
116,senate,R000615,Romney,UT,,R,29,0.7931034482758621,0.72213385,18.07933323
0,senate,S000033,Sanders,VT,,Independent,99,0.13131313131313133,0.20957275,-26.40835124
115,senate,S000033,Sanders,VT,,I,84,0.14285714285714285,0.236595,-26.40835124
116,senate,S000033,Sanders,VT,,I,15,0.06666666666666667,0.05824811,-26.40835124
0,senate,S000148,Schumer,NY,,Democrat,113,0.23008849557522124,0.22043535,-22.49045614
115,senate,S000148,Schumer,NY,,D,84,0.27380952380952384,0.25753921,-22.49045614
116,senate,S000148,Schumer,NY,,D,29,0.10344827586206896,0.11296211,-22.49045614
0,senate,S000320,Shelby,AL,,Republican,113,0.9292035398230089,0.87377525,27.72514661
115,senate,S000320,Shelby,AL,,R,84,0.9404761904761905,0.89117593,27.72514661
116,senate,S000320,Shelby,AL,,R,29,0.896551724137931,0.82337328,27.72514661
0,senate,S000770,Stabenow,MI,,Democrat,113,0.2743362831858407,0.50192111,0.22303327
115,senate,S000770,Stabenow,MI,,D,84,0.3333333333333333,0.547125,0.22303327
116,senate,S000770,Stabenow,MI,,D,29,0.10344827586206896,0.37098568,0.22303327
0,senate,S001141,Sessions,AL,,Republican,8,1,0.95761291,27.72514661
115,senate,S001141,Sessions,AL,,R,8,1,0.95761291,27.72514661
0,senate,S001181,Shaheen,NH,,Democrat,112,0.29464285714285715,0.49175,-0.36766386
115,senate,S001181,Shaheen,NH,,D,83,0.3614457831325301,0.53823045,-0.36766386
116,senate,S001181,Shaheen,NH,,D,29,0.10344827586206896,0.35871975,-0.36766386
0,senate,S001184,Scott,SC,,Republican,111,0.9369369369369369,0.74830112,14.2659129
115,senate,S001184,Scott,SC,,R,84,0.9642857142857143,0.78277954,14.2659129
116,senate,S001184,Scott,SC,,R,27,0.8518518518518519,0.64103495,14.2659129
0,senate,S001191,Sinema,AZ,,Democrat,119,0.5294117647058824,0.38225744,3.54559463
116,senate,S001191,Sinema,AZ,,D,28,0.21428571428571427,0.44209584,3.54559463
0,senate,S001194,Schatz,HI,,Democrat,113,0.23008849557522124,0.18097995,-32.18281473
115,senate,S001194,Schatz,HI,,D,84,0.27380952380952384,0.21231418,-32.18281473
116,senate,S001194,Schatz,HI,,D,29,0.10344827586206896,0.09021874,-32.18281473
0,senate,S001197,Sasse,NE,,Republican,110,0.8636363636363636,0.85996029,25.04859475
115,senate,S001197,Sasse,NE,,R,83,0.8674698795180723,0.87976012,25.04859475
116,senate,S001197,Sasse,NE,,R,27,0.8518518518518519,0.79909417,25.04859475
0,senate,S001198,Sullivan,AK,,Republican,107,0.9158878504672897,0.75989513,14.73064079
115,senate,S001198,Sullivan,AK,,R,81,0.9259259259259259,0.78713053,14.73064079
116,senate,S001198,Sullivan,AK,,R,26,0.8846153846153846,0.67504638,14.73064079
0,senate,S001202,Strange,AL,,Republican,45,0.9111111111111111,0.88745216,27.72514661
115,senate,S001202,Strange,AL,,R,45,0.9111111111111111,0.88745216,27.72514661
0,senate,S001203,Smith,MN,,Democrat,56,0.23214285714285715,0.4251145,-1.52013048
115,senate,S001203,Smith,MN,,D,27,0.3333333333333333,0.52142916,-1.52013048
116,senate,S001203,Smith,MN,,D,29,0.13793103448275862,0.33544224,-1.52013048
0,senate,S001217,Scott,FL,,Republican,29,0.896551724137931,0.39166129,1.19862561
116,senate,S001217,Scott,FL,,R,29,0.896551724137931,0.39166129,1.19862561
0,senate,T000250,Thune,SD,,Republican,113,0.9380530973451328,0.8835356,29.79332222
115,senate,T000250,Thune,SD,,R,84,0.9523809523809523,0.89951902,29.79332222
116,senate,T000250,Thune,SD,,R,29,0.896551724137931,0.83723881,29.79332222
0,senate,T000461,Toomey,PA,,Republican,108,0.8796296296296297,0.50757914,0.72426964
115,senate,T000461,Toomey,PA,,R,81,0.8888888888888888,0.55135156,0.72426964
116,senate,T000461,Toomey,PA,,R,27,0.8518518518518519,0.37626187,0.72426964
0,senate,T000464,Tester,MT,,Democrat,113,0.3008849557522124,0.8218568,20.42273211
115,senate,T000464,Tester,MT,,D,84,0.38095238095238093,0.84563706,20.42273211
116,senate,T000464,Tester,MT,,D,29,0.06896551724137931,0.75297604,20.42273211
0,senate,T000476,Tillis,NC,,Republican,111,0.9279279279279279,0.57370274,3.65522853
115,senate,T000476,Tillis,NC,,R,82,0.9512195121951219,0.61911325,3.65522853
116,senate,T000476,Tillis,NC,,R,29,0.8620689655172413,0.44530059,3.65522853
0,senate,U000039,Udall,NM,,Democrat,113,0.23893805309734514,0.3529728,-8.2132684
115,senate,U000039,Udall,NM,,D,84,0.27380952380952384,0.39779287,-8.2132684
116,senate,U000039,Udall,NM,,D,29,0.13793103448275862,0.22314914,-8.2132684
0,senate,V000128,Van Hollen,MD,,Democrat,112,0.21428571428571427,0.20362049,-26.41643951
115,senate,V000128,Van Hollen,MD,,D,83,0.25301204819277107,0.23939451,-26.41643951
116,senate,V000128,Van Hollen,MD,,D,29,0.10344827586206896,0.10123278,-26.41643951
0,senate,W000437,Wicker,MS,,Republican,113,0.9292035398230089,0.7955893,17.82624982
115,senate,W000437,Wicker,MS,,R,84,0.9642857142857143,0.82218948,17.82624982
116,senate,W000437,Wicker,MS,,R,29,0.8275862068965517,0.71854051,17.82624982
0,senate,W000779,Wyden,OR,,Democrat,113,0.1592920353982301,0.31597939,-10.97781682
115,senate,W000779,Wyden,OR,,D,84,0.19047619047619047,0.35961111,-10.97781682
116,senate,W000779,Wyden,OR,,D,29,0.06896551724137931,0.18959789,-10.97781682
0,senate,W000802,Whitehouse,RI,,Democrat,111,0.22522522522522523,0.26749209,-15.50854907
115,senate,W000802,Whitehouse,RI,,D,84,0.27380952380952384,0.30989164,-15.50854907
116,senate,W000802,Whitehouse,RI,,D,27,0.07407407407407407,0.13558239,-15.50854907
0,senate,W000805,Warner,VA,,Democrat,113,0.35398230088495575,0.39855711,-5.32370582
115,senate,W000805,Warner,VA,,D,84,0.44047619047619047,0.44420349,-5.32370582
116,senate,W000805,Warner,VA,,D,29,0.10344827586206896,0.26633999,-5.32370582
0,senate,W000817,Warren,MA,,Democrat,102,0.11764705882352941,0.20659439,-27.19670645
115,senate,W000817,Warren,MA,,D,84,0.13095238095238096,0.23288072,-27.19670645
116,senate,W000817,Warren,MA,,D,18,0.05555555555555555,0.08392486,-27.19670645
0,senate,Y000064,Young,IN,,Republican,113,0.8495575221238938,0.80970041,19.16519376
115,senate,Y000064,Young,IN,,R,84,0.9285714285714286,0.83481105,19.16519376
116,senate,Y000064,Young,IN,,R,29,0.6206896551724138,0.73696615,19.16519376
